category,location,name,website,phone,address,rating,emails
real estate agents,Thiruvananthapuram,DEERAA PROPERTIES,https://deeraa.com/,070120 64804,"DEERAA PROPERTIES, Ayyankali Rd",4.4,
real estate agents,Thiruvananthapuram,Kochuveettil Properties,https://kochuveettilproperties.com/,098957 26678,"1st Floor, Vanajakshi Memorial Building Kuravankonam",4.9,kochuveettilpropertiespvtltd@gmail.com
real estate agents,Thiruvananthapuram,Thiruvananthapuram Real Estate,http://thiruvananthapuramrealestate.in/,,"Ekerala D71 , Chitra Nagar Pangode Chitra Nagar Thirumala, PO",3.0,
real estate agents,Thiruvananthapuram,Dial A Space,http://www.dialaspace.com/,094009 55955,"Building No 15 , Vanajaramam, N St",4.7,dialaspace@gmail.com
real estate agents,Thiruvananthapuram,ReaL EstatE WorlD,https://realestateworldkerala.com/,099950 79435,,4.9,
real estate agents,Thiruvananthapuram,Super Rentals by Akash realtors,,090488 20777,"3rd Floor, Aster Square, Medical college, F-3",5.0,
real estate agents,Thiruvananthapuram,Future Connect Realtors,http://futureconnectrealtorstrivandrum.com/,089073 55354,"TC94/3533, Kannammoola - Nalumukku Rd",5.0,futureconnect123@gmail.com
real estate agents,Thiruvananthapuram,Divine Lands Real Estate,https://www.divinelands.com/,088964 00800,"Shabnam Building, Business-Kerala, Divine Lands Real Estate, near Technopark",4.8,support@divinelands.com;sales@divinelands.com
real estate agents,Thiruvananthapuram,Ideal Realty,http://www.idealrealtors.in/,099951 44227,"Incuspaze Solutions, Aspinwall House, Kuravankonam - Maruthoor Rd",5.0,idealbhoomi@gmail.com
real estate agents,Thiruvananthapuram,NAVADURGA RENTALS CONSTRUCTIONS AND REALTORS,,062821 17825,GWXC+C25,5.0,
real estate agents,Thiruvananthapuram,Real Estate Trivandrum,,088488 70410,"URA - 76 , uppalam road, statue , trivandrum",3.0,
real estate agents,Thiruvananthapuram,Shanoor Projects & Realtors Pvt. Ltd.,https://www.shanoorhomes.com/,096450 37770,"Bhagavathy Plaza, Medical College",4.6,sales@shanoorhomes.com
real estate agents,Thiruvananthapuram,Reliable Real Estate,http://rrld.in/,0471 246 1830,"FWVV+VC3 Ariyottukonam, Pothencode - Pallippuram Rd",4.7,rrldjayan@gmail.com
real estate agents,Thiruvananthapuram,CORDIAL HOMES PVT LTD,http://cordialhomes.in/,099474 55000,"Ground floor, Cordial Deepam, Pipinmoodu - Mannammola Rd",4.6,marketing@cordialhomes.in;amsales@cordialhomes.in;ammarketing@cordialhomes.in
real estate agents,Thiruvananthapuram,VR Real Estate,,094974 68925,"Edapazhanji, Cotton Hill, Vazhuthacaud",2.7,
real estate agents,Thiruvananthapuram,MY Real Space Real Estate,https://myrealspace.com/,,"T C 25/2895, Dharmadesham Lane, MRRA B 18, Malloor Rd",5.0,contact@scriptsbundle.com
real estate agents,Thiruvananthapuram,PPD (Prime Property Developers),http://www.ppdindia.com/,075599 75598,"Third Floor, Temple Square, Ambalamukku Junction",4.8,ppdindia@gmail.com;enquiry@ppdindia.com
real estate agents,Thiruvananthapuram,Travancore Ads,,080898 99989,,4.7,
real estate agents,Thiruvananthapuram,Urbanscape Properties,https://urbanscapeproperties.com/,0471 231 0677,"TC No: 15/54 (5), Ruby Plaza 3rd & 4th Floor Shastamangalam, Road",4.8,operations@urbanscapeproperties.com
real estate agents,Thiruvananthapuram,Artech Realtors,https://artechrealtors.com/,0471 431 8114,"No. 28, Artech House T. C, 2128, CV Raman Pillai Rd, opp. Bharat Bhawan",4.1,
real estate agents,Thiruvananthapuram,Main Land Realtors,https://www.mainlandrealtors.com/,,"First Floor, Elankathil Plaza",5.0,
real estate agents,Thiruvananthapuram,PropertyPistol Realty Private Limited,https://www.propertypistol.com/,,"5th floor, Menathottam Chambers",5.0,support@propertypistol.com
real estate agents,Thiruvananthapuram,SAMAIRA PROPERTIES PVT LTD,,,"VH14, Chandrasekharan Nair Rd",4.4,
real estate agents,Thiruvananthapuram,MORROW HOMES INDIA BUILDERS AND INTERIORS PVT LTD,https://morrowhomesindia.com/,075938 89868,"TC-79/342/5/6 , 1ST FLOOR, CPS PLAZA Opposite of Nissan showroom NH Bypass Venpalavattom",4.9,info@morrowhomesindia.com
real estate agents,Thiruvananthapuram,Cordial Properties,https://www.cordialproperty.com/,0471 254 5335,"TC 18/106, Beside Alapuram Lane Muttada P.O, Kowdiar, Village",4.4,marketing@cordialproperty.com
real estate agents,Thiruvananthapuram,MYTHRI HOMES,,094471 45468,"Padmam, near, Sreekanteswaram Temple Rd",4.8,
real estate agents,Thiruvananthapuram,Chevron Builders & Realtors,http://www.chevronbuilders.com/,093492 22299,GX9F+483,4.1,mktg@chevronbuilders.com;theratio_interior@mail.com
real estate agents,Thiruvananthapuram,Promag Realtors and Developers,http://promag.in/,098950 54444,"TC 15/1989 (7), Narayana Towers, Vazhuthacaud",4.7,
real estate agents,Thiruvananthapuram,Andoor Homes @ Bigis Enclave,https://andoorhomes.com/,094470 52437,,4.5,
real estate agents,Thiruvananthapuram,Indroyal Properties Private Limited,http://www.indroyalproperties.com/,094970 12000,"The Uptown by Indroyal, Mulavana Jn., PMG, Kannammoola - Nalumukku Rd",4.5,mail@indroyalproperties.com
real estate agents,Thiruvananthapuram,Armson Homes,https://www.armsonhomes.in/,081119 93111,"Second Floor, Angel Tower Anayara, PO",4.4,info@armsonhomes.in
real estate agents,Thiruvananthapuram,Adithi homes: Service Apartments Trivandrum Homestay Holiday Homes Hostel Trivandrum,,,"Heather Tower,Punnen Road Opposite Hilton Hotel, beside Government Secretariat",4.3,
real estate agents,Thiruvananthapuram,Favourite Homes,https://www.favouritehomes.com/,0471 403 8877,"TC 82-2336-2, General Hospital Rd",4.4,
real estate agents,Thiruvananthapuram,Sree Dhanya Homes,http://www.sreedhanyahomes.com/,079026 10000,31/747,4.6,enquiry@sreedhanyahomes.com
real estate agents,Thiruvananthapuram,GVHomes.in,http://gvhomes.in/,075109 91111,"2B, Relcon Plaza, Pattom Opp: LIC DIV Office",3.8,
real estate agents,Thiruvananthapuram,PNR HOMES,https://pnrhomes.in/,099958 01991,"TC 92/1282, Kadakkampally Rd Kallummoodu Chacka",4.1,way2pnrhomes@gmail.com;info@pnrhomes.in
real estate agents,Thiruvananthapuram,Varma Homes Trivandrum,https://www.varmahomes.com/apartments-in-trivandrum.html,090729 64444,"TC 9/2763/3 Vysakh, 289, CSM Nagar Rd",3.9,mail@varmahomes.com
real estate agents,Thiruvananthapuram,Arcon Home Builders,http://www.arconhomebuilders.com/,097442 33000,"2nd Floor, TC 4/ 2586 - 53, DDS - Paradise Building,, Kuravankonam Junction, Kowdiar P.O.",4.3,marketing@arconhomebuilders.com
real estate agents,Thiruvananthapuram,Heather Homes - 2 & 3 Bhk Flats in Trivandrum,http://www.heatherhomes.in/,085908 00400,"TC 21/2182, Near, Law College Rd",4.6,
real estate agents,Thiruvananthapuram,Autumn Homes,https://autumnhomes.in/,093877 99331,"6th floor, Akshaya Towers, Vellayambalam - Sasthamangalam Rd",4.8,contact@autumnhomes.in
real estate agents,Tiruchirappalli,Trichy Properties,https://www.trichyproperties.com/,097903 27651,,5.0,killer.prathap@gmail.com
real estate agents,Tiruchirappalli,V CITY INDIA PROPERTY,http://www.vcityindiaproperty.com/,,"No.167 , G, Mystique Rose",4.6,
real estate agents,Tiruchirappalli,Dream Acres,http://www.dreamacress.com/,094860 01213,"No 7/53, Williams Rd, near Sona Meena Theater",4.9,dreamacress@gmail.com;contact@dreamacres.in
real estate agents,Tiruchirappalli,PNJ PLOTS PROPERTIES - REAL ESTATE IN TRICHY,https://pnjplotsandproperties.com/,,"18, 5th Cross St",4.9,plotspnj@gmail.com
real estate agents,Tiruchirappalli,Selvis online property Consultants,https://trichyperfectplots.com/,088255 21977,"17, Annamalai Nagar Main Rd",4.9,sathya@trichyperfectplots.com;sales@trichyperfectplots.com
real estate agents,Tiruchirappalli,Appu Real Estate Trichy,https://appurealestatetry.com/,091235 68744,"No.30, Mela kondayampettai",5.0,
real estate agents,Tiruchirappalli,Aadhava Real Estate Agency,https://skrealestatetri.in/,,"No.30, 27, 28, Mela Vipoodhi Praharam",5.0,keyan19051978@gmail.com
real estate agents,Tiruchirappalli,Trichy City Properties,https://youtube.com/@trichycity_properties?si=LMQPR7tLdcYeUPRu,081245 22024,,4.6,
real estate agents,Tiruchirappalli,Aaruthran Land Developers,https://aaruthranlanddevelopers.com/,093451 47245,"No.5, RBS Arcade, Rani Mangammal Saalai, near KVB Bank",4.6,
real estate agents,Tiruchirappalli,Marsland Properties Trichy,https://marslandproperties.com/,,"77B, near Head Post Office",5.0,marslandtrichy@gmail.com
real estate agents,Tiruchirappalli,Trichy Property Developer,,096008 00047,"Ist Floor, 5",5.0,
real estate agents,Tiruchirappalli,Ramchand City Developers,http://www.ramchandcity.com/,0431 401 0222,"#C-45, AKS Towers II nd Floor, 4th Cross Rd W",4.4,ramchanddevelopers@gmail.com
real estate agents,Tiruchirappalli,Trichy Real estate,http://www.trichyrealestateonline.com/,096558 26699,"NO:9 ADITHANAR NAGAR, Olaiyur Main Rd",4.9,
real estate agents,Tiruchirappalli,TRICHY PRIME REAL ESTATE,,,Plot no: 3,5.0,
real estate agents,Tiruchirappalli,Selvaraj Real Estate Agent Srirangam Trichy,https://wa.link/f1n2e9,094431 79668,"14, E Car St",5.0,
real estate agents,Tiruchirappalli,Shankar Properties,http://www.shankarproperties.in/,077087 41999,"D-93,1st Floor, 9th Cross W St",4.5,shankarproperties1000@gmail.com
real estate agents,Tiruchirappalli,Star Promoters - Construction & Real Estate company in Trichy,,082486 59355,"Mahalakshmi Nagar Kamaraj Complex, 46A, EVR Rd",5.0,
real estate agents,Tiruchirappalli,Green Valley Properties Trichy,https://www.youtube.com/@greenvalley_properties,099408 70601,,5.0,
real estate agents,Tiruchirappalli,KR Trichy Property,,098945 53434,"1, Williams Rd",5.0,
real estate agents,Tiruchirappalli,GKT PROMOTERS & REAL ESTATE,https://gktpromoters.in/,074111 09120,"37-c, Oil Mill Rd",4.9,gktpromoters@gmail.com
real estate agents,Tiruchirappalli,TAV Realty,https://tavrealty.in/,087543 99975,"Indra nagar, No1, Airport, SBIOA School Rd",5.0,sales@tavrealty.in;info@tavrealty.in
real estate agents,Tiruchirappalli,VASAN ESTATES,,0431 274 2951,"House,51, Vasan, 11A, Shastri Rd",3.3,
real estate agents,Tiruchirappalli,VSJ city properties,,,,4.4,
real estate agents,Tiruchirappalli,Vision's Tower,,,"2nd Street, Ashok Nagar W",4.6,
real estate agents,Tiruchirappalli,Vasantham Realty,https://www.vasanthamrealty.com/,,"192, 1st St",5.0,
real estate agents,Tiruchirappalli,GS Real Estate & Construction,http://www.gsestate.in/,086800 50001,"No. 4, Ground Floor, Shree, Abutting goodshed highways bridge, Pudukottai Main Rd",5.0,
real estate agents,Tiruchirappalli,Green Valley Promoters,http://trichyprimiumplots.in/,0431 241 3515,"QMVJ+J8X, Aristo Roundabout",4.4,shahulhameed1043@gmail.com
real estate agents,Tiruchirappalli,SPM Properties,http://www.spmproperties.in/,093639 58655,Plot No.7,5.0,info.spmproperties@gmail.com
real estate agents,Tiruchirappalli,M Square Trichy promoters,https://www.instagram.com/real_estate_trichy_?igsh=MXY1c2xlZzc5dm04dw==,,,5.0,
real estate agents,Tiruchirappalli,VAMSAM PROPERTY DEVELOPERS,https://vamsamproperty.com/,,"2ND FLOOR, NO 73/18-5, Annamalai Nagar Main Rd, opposite to MUKESH ORTHO HOSPITAL",4.9,
real estate agents,Tiruchirappalli,Trichy Real-estate,,,"to, Dindigul Hwvy",4.5,
real estate agents,Tiruchirappalli,Motherland Realestate,https://motherlandrealestate.in/,096002 41234,"VP Residency, GA-1/68, Main Rd",3.8,
real estate agents,Tiruchirappalli,Nakshathra Divine Properties Trichy,http://www.nakshathradivineproperties.com/,074488 30765,,3.0,
real estate agents,Tiruchirappalli,Zion Gardens - Real Estate and Constructions,https://ziongardens.in/,093675 18085,"63A, Bishop Rd",5.0,
real estate agents,Tiruchirappalli,Sri Sai Real Estates,,098941 25886,"2, Palani Nagar",4.7,
real estate agents,Tiruchirappalli,OXYLUS REAL ESTATE PRIVATE LIMITED,,098844 00861,"SBI ATM UPSTAIRS, 238/2, ARUL COMPLEX, VOC STREET, Oil Mill Rd",5.0,
real estate agents,Tiruchirappalli,M INDIA LAND DEVELOPERS TRICHY,,096005 58811,"10, Williams Rd",3.9,
real estate agents,Tiruchirappalli,A. Settu Real Estate & Building,,,"நெ.212, 11-வது கிராஸ், பொன்னகர். கலெக்டர் ஆபிஸ் ரோடு, திருச்சி-01.",5.0,
real estate agents,Tiruchirappalli,Plot for sale in Trichy,,,,5.0,
real estate agents,Tiruchirappalli,Morais City,https://moraiscity.com/,090431 90431,"Morais City, NH-210, Ramanathapuram Rd, near Gundur",4.5,info@moraiscity.com
real estate agents,Tiruchirappalli,Trichy Prime Properties – Best for premium plot & home buyers.,,,"27, Mission Kovil St",5.0,
real estate agents,Tiruchirappalli,Shri Krish housing & properties - Trichy,https://shrikrishhousingandproperties.in/,063817 60960,,5.0,enquiry@shrikrishhousing.com;help@shrikrishhousing.com;info@my-domain.com;admin@shrikrishhousingandproperties.in
real estate agents,Tiruchirappalli,VSJ City Properties Trichy,https://vsjtrichyproperties.web.app/,,,5.0,rlingam28@gmail.com
real estate agents,Tiruchirappalli,Trichy real estate vip city,https://www.villasplot.com/,094878 08121,,5.0,villasplot1@gmail.com
real estate agents,Tiruchirappalli,Rohini Housing Corporate Office,https://www.rohinihousing.com/?utm_source=GMB_post&utm_medium=Organic&utm_campaign=GMB,099655 50661,"First Floor, No C 11, 3rd Cross Rd",4.7,life@rohinihousing.com;rohinicareerstrichy@gmail.com
real estate agents,Tiruchirappalli,Ganapathi Real Estate,,,"No:38th, 8th Cross, Bharathiyar St",5.0,
real estate agents,Tiruchirappalli,VELCHOICE Properties Pvt. Ltd.,,091501 87696,"7, Rani Annadurai St, opp. GOVT HR SEC SCHOOL",5.0,
real estate agents,Tiruchirappalli,Jemi Housing Ltd,,097877 73820,,4.1,
real estate agents,Vadodara,Shree Nath Estate Agency,,099250 40171,"Shop No. 3, Ground Floor, Chankya Complex, Pani Tanki Rd",4.9,
real estate agents,Vadodara,Luxury Homes In Vadodara,http://www.luxuryhomesinvadodara.com/,092742 90288,,4.9,
real estate agents,Vadodara,CITYSCOPE,http://www.cityscope.in/,075730 00022,"FF-101,102, Yash Complex, Gotri Rd",4.8,info@cityscope.in
real estate agents,Vadodara,𝗥𝗮𝘀𝗵𝗲𝗲 𝗥𝗲𝗮𝗹𝘁𝘆 -Commercial Real Estate Agency |Real Estate Consultant |Property Management Company in Vadodara,http://www.rasheerealty.com/,099250 46996,"228, Excelus, Vasna Bhayli Road, Gotri - Vasna Rd, near to Shakti Greens Party Plot",4.9,rasheerealty@yahoo.com;info@rasheerealty.com
real estate agents,Vadodara,Propnet Realty Services,http://propnetrealty.com/,074909 63563,"711, Vihav Trade Center, Vasna Bhayli Canal Rd, near Waves Club",4.9,propnetrealty@gmail.com
real estate agents,Vadodara,Vivid Realty,http://www.facebook.com/vividrealty27,096624 80726,"TF/19, Earth Eon, Sama-Savli Rd, opp. Urmi School",5.0,
real estate agents,Vadodara,Real Estate Brokers,,,,5.0,
real estate agents,Vadodara,Sunfin Realty Pvt.Ltd,http://www.barodarealty.com/,075673 11777,"4th floor, Dwarkesh Complex",4.4,
real estate agents,Vadodara,LABH PROPERTY,,083472 48111,"SF-207, KRISIL TOWER, LABH CORPORATE HOUSE, Besides, Gotri Rd",4.5,
real estate agents,Vadodara,Home Consultancy,,083066 68820,"GF-6 Shree Flat,Opp.Navdeep Society,Nr.Dream Iconia, nr. Ramesh Patel Estate, near Eva Mall",4.9,
real estate agents,Vadodara,Sagar Estate Agency,,098983 23024,"Samrajya Complex, 7 & 8, Gotri Rd, near Rajesh Tower Road",4.4,
real estate agents,Vadodara,Krishna Estate Agency,,072279 77144,"5, Concord Building Opp. C.H. Jewellers",4.8,
real estate agents,Vadodara,R K Real Estate,,099258 98397,"Shop No FF 48, Divine Galaxy, Bill Kalai Rd",4.9,
real estate agents,Vadodara,HANURAM REAL ESTATE,,084607 30149,"SF 15, ARYA'S LANDMARK",4.9,
real estate agents,Vadodara,DREAMZ BIG REALTY,http://www.dreamzbigrealty.com/,099988 13459,"FF-5, Everest Hub, opp. Narayan Garden Road",4.9,
real estate agents,Vadodara,Pramukh Properties,https://pramukhproperties.com/,084010 20230,"1010- Vihav Supremus, Gotri Rd, opp. Iscon Heights",5.0,inquiry.pramukhproperties@gmail.com
real estate agents,Vadodara,Nepchun Group,http://propertiesbaroda.com/,081607 32019,"SF-03 The Petal Trilllium, Vasna - Bhayli Main Rd",4.8,sales@propertiesbaroda.com
real estate agents,Vadodara,Dream Home Realty,http://www.dreamhomeonline.co.in/,091737 49254,"Office No. 440, Samanvay Westbreeze, Road, near Sepal Residency, behind Darshanam Arise",4.9,
real estate agents,Vadodara,SHREE HARI REAL ESTATE,http://shreeharirealestate.in/,095124 16555,"SHOP NO 3, ZAVERBAUG, ABHILASHA CANCAL ROAD, beside JUNA RAMJI MANDIR",4.9,
real estate agents,Vadodara,Property Raja,http://mob.number.9724867474.com/,,"Vrund Commercial Complex, Productivity Road, Urmi Cross Rd, nr. Urmi Society",4.9,
real estate agents,Vadodara,The Vadodara Properties,https://www.instagram.com/thevadodaraproperties?igsh=MTNvNXc2NDhycDVmNg==,082006 56980,"160, Broadway pride, behind Priya talkies",5.0,
real estate agents,Vadodara,PRIME PROPERTIES,https://www.primepropertiesvadodara.in/,080000 42220,"TF-11, EARTH ICON 1 NR. KHODIYAR CHAR RASTA",4.7,
real estate agents,Vadodara,Priority Real Estate,,099747 71199,"GF-08 Sakar Complex, Nr. Union Bank. Super Bakery, 19, New VIP Rd",4.8,
real estate agents,Vadodara,Mahant Realty,,063539 71121,"Red Coral Hamptons, 515, near Gayatri Party Plot, opp. alang house road",4.8,
real estate agents,Vadodara,Property Expert,,097275 55579,"FF/12 Suner complex Hari Nagar crossing, road",4.8,
real estate agents,Vadodara,Morin Property,https://www.morinpropertys.com/,093767 86108,"Kubereshwar Rd, near Waghodia Road",4.9,morincontact@gmail.com
real estate agents,Vadodara,noobrokerage,https://www.noobrokerage.com/,091571 12292,"18 A/B Third floor, Lotus Aura, 1, Sama-Savli Rd, opposite Lilleria Party Plot",5.0,info@noobrokerage.com;hr@noobrokerage.com
real estate agents,Vadodara,SAGAR DAVE PROPERTY DEALER,http://www.sagardavepropertydealer.com/,,"FF-103 Vraj Vatika Complex Opp. Little Flower School, Siddhnath Rd, near Khanderao Market",4.8,
real estate agents,Vadodara,TheMuslimProperty.com ( Real Estate Company & Real Estate Broker In Vadodara ),http://themuslimproperty.com/,097244 56789,"K-10 Atlantis, sarabhai campus, B-122, Genda Cir, opp. honest restaurant",4.3,property@themuslimproperty.com
real estate agents,Vadodara,Best Property Deal,http://www.bestpropertydeal.in/,099780 07088,"TF 20, EARTH ICON, New VIP Rd, beside Cinemarc",4.8,
real estate agents,Vadodara,Premjee Estate Agency,https://instagram.com/premjee_s?igshid=OGQ5ZDc2ODk2ZA==,093742 45781,"Sargam Apartment, B-212, 212, behind hp petrol pump",4.6,
